trade_id,date,stock_id,trader_id,volume_traded,trade_value
f19a77fb-e228-4347-8b6b-28d6cfd59f01,2023-11-29,1067,19033,5262,1940309.88
f4061270-82a1-475a-b57b-88631ba0a39d,2021-06-20,1638,14761,9054,1180369.98
3eac3225-0868-4fc1-bed8-987db49d035d,2021-12-08,1046,13126,5291,280158.45
f0c2156f-cc6c-49cc-9652-85997d26d683,2022-02-01,1589,13537,2549,712343.54
48fbcc51-dca9-44b9-80a9-6fd510b49e9b,2023-02-07,1786,17933,1695,749817.15
00f7a0e1-d383-4722-8ceb-26d0b228ff67,2024-05-27,1634,13048,5881,2737605.5
f944aeef-f428-4ff6-b1d5-1a2035cc073a,2021-01-31,1102,10834,5972,2494743.28
52a0b4af-b67d-4bbe-984e-5f67178c93c3,2020-05-05,1327,18509,3910,552795.8
86c3d396-d8bc-48c7-bdb7-d8f1c72fe51b,2024-07-15,1343,16915,6938,912902.04
c8caba6a-9a39-46f9-8ede-cf3b0cc543f6,2023-07-09,1532,14747,6736,2773952.16
403e9516-7572-4c49-adc0-61dd9e968db7,2024-08-17,1555,15648,4927,2102400.17
69a7e9e5-c4f9-46b0-b9e6-e0c165fb6ea0,2020-03-24,1709,15879,6816,765300.48
8f0600ea-bfec-44da-abeb-e24f2a46816c,2021-04-19,1837,17121,8265,1467202.8
624a54cf-d343-4c1d-967a-841f31078168,2020-01-19,1171,18503,7609,253075.34
97db7552-45aa-49dd-a567-1fb66e43bd22,2024-02-02,1531,14997,5527,2593047.32
d1380739-7d77-4589-a2fa-67f1bd804542,2020-09-12,1748,11980,858,229240.44
d2df91ae-2654-42e1-8a98-713733fbe939,2022-03-26,1562,19287,6343,1985676.15
68d02149-dc7e-4e01-8280-4cfd1d0e9d6a,2021-12-25,1031,15952,898,83487.06
fa05348b-97d5-4843-a875-7353e378f183,2021-06-23,1096,17673,9600,1893216.0
c704f4a6-7568-44e0-abeb-241f5e991123,2021-10-29,1344,15953,838,163904.42
0d08e489-6ba2-4866-8f65-5988964b905c,2024-05-23,1192,10182,4410,2003154.3
868ee965-ae32-4346-afa3-6b754b1bd40f,2021-03-22,1599,19792,3606,329624.46
aa7441b1-0d91-4f5c-beb4-eb00a54007ca,2023-09-24,1920,19328,5202,354932.46
26c098e1-9fcf-4c10-949e-d2090415c7cc,2021-07-18,1761,12546,7823,3469735.19
c1119dce-1eec-4b45-a347-66c4a511a6be,2021-12-06,1700,13540,881,384530.07
48726bae-a043-499d-8e40-e7bdc3125472,2023-09-20,1875,12339,5152,2515670.08
2c2a318b-2dd2-4aef-9421-38112679decc,2020-05-12,1378,19201,9537,1881650.1
e3cea6ea-abef-4d80-aa6c-c72e4151fc3e,2019-12-27,1547,10943,2757,1137648.48
2211f4f4-8fb7-4a95-9697-3c527ad14f61,2021-05-19,1352,14440,5863,225139.2
c8044f86-8b93-4b8d-8546-3eddfcb0a7aa,2022-12-16,1043,11591,2055,879868.8
1bf11f7c-16d1-4e05-ad17-10101cdc14fc,2021-08-11,1982,13667,1518,329800.68
6ec2509c-c03d-417e-a64f-27fe06bd4d9e,2023-12-22,1980,17510,4251,802376.25
e351a77b-9c83-45fd-af70-17703c8ecae2,2024-04-24,1579,12400,3685,826803.45
5eac1905-d506-41a7-88ca-796fd15bf4f8,2022-06-02,1235,14780,9642,753618.72
01231dfc-983d-4918-81ff-4f052c085978,2019-11-08,1087,11518,4079,283531.29
b1d12d90-eda2-4af5-9f71-cdc27a69670b,2024-01-24,1175,19395,4586,252413.44
3818af32-b686-4a2d-a810-c37d8764c895,2022-02-04,1395,18116,8397,4175576.19
eebcbe5c-589b-4e72-993b-083b10cf76bc,2020-06-30,1837,12924,1616,766969.76
66104579-71c6-4b6b-b4dd-b28e57c4875f,2024-05-04,1267,12387,444,76550.04
1c032846-04ec-4d67-b12f-84574841333c,2020-10-25,1298,10081,7072,2657728.32
4cf180f0-13a5-4848-86bc-5908e36fab01,2022-12-13,1288,19964,4020,1324951.8
75769632-f56a-4377-b871-edb725e1db53,2021-01-29,1256,15387,237,22676.16
87836a1b-81f3-4905-89ae-a0b4dccfea5b,2023-09-29,1731,12764,8936,2855498.8
95f6b756-325b-47fa-ad38-3b7953f744a5,2023-09-15,1372,14219,4581,1736244.81
506ef65e-3b5c-49c4-8e18-5fc109417a44,2020-10-09,1913,10532,3918,248362.02
7ba137f0-81bf-43b5-a3ff-d0265b26468d,2022-01-31,1955,18690,7355,3356822.0
06b19914-f73a-437d-90e5-5540cf45b137,2021-06-17,1946,19175,2110,297362.3
1707980e-1a4c-4d17-b34b-e10d7d5f216c,2021-04-29,1261,15940,8488,477874.4
69ef9e08-4452-4ac1-9d03-29b581959260,2021-04-26,1973,17988,8420,3078015.2
5ea45ade-b910-42d8-8c70-f6a19131b2c6,2021-02-01,1694,13065,4287,1230283.26
abbfa6c9-9221-4882-93d9-ae8bb1582349,2021-01-28,1273,12070,5111,2483332.68
3a67f4cf-8fb1-499e-9cc8-fcbeaf11687f,2024-08-11,1370,18054,6256,3086710.4
789b583b-c555-489f-9fed-125843bcc929,2019-12-26,1027,12273,8486,1957211.04
5b000cc8-92dc-4e1f-b292-0920980789d0,2020-09-03,1981,13349,2234,163640.5
3ccdc31d-90da-4937-b75b-2d80c349443a,2022-05-02,1406,11413,5691,1598146.62
22a2658e-6f17-4628-a688-aac36e32fbaa,2022-11-06,1367,13201,756,192560.76
586b2b00-98e2-4ce6-8814-617a2aa285be,2024-02-13,1015,12076,2850,89718.0
d6fff500-04c4-4791-b865-38151852f396,2022-05-06,1507,16694,7601,2404728.37
21151de0-cd73-4b98-b73f-88dc5a00a474,2020-06-15,1184,12323,9408,2818542.72
77719923-0dfb-40bb-982c-b7e9e60ae5c1,2023-05-03,1889,12410,3105,1479066.75
6068e221-042b-4c38-bf3e-ad93d6a04a8f,2022-11-07,1354,12558,8426,235506.7
3660a720-a57d-4f16-acfe-6ff3a9902b06,2024-07-12,1071,17259,8415,2074718.25
e7d0776c-c30e-4c0e-905d-8b0fc119168d,2024-06-23,1196,15777,6610,2636200.2
d7d5bb1e-dff2-407a-af1e-c039a82e2929,2023-06-02,1915,19296,751,201666.03
16d58411-b99e-4159-8103-c351c36a5d2c,2022-08-08,1599,15754,8362,1387339.42
d4d36e69-c56e-4a39-a488-6cffa3a6058d,2021-11-28,1439,19733,2973,996936.09
fa9c9416-837c-4e45-b3c2-6635c883fb29,2021-09-01,1358,17333,8748,3091893.12
2d2fefd9-def1-43b8-878d-049c0446a855,2024-01-18,1252,14350,5993,2308323.81
17d7764f-e0ae-4860-a0e5-ad5dbe812e6f,2021-03-09,1525,19351,6469,1981066.56
bd601155-8f36-49cb-8639-14ba4a903ee8,2021-01-19,1566,12141,7509,3444453.39
55208ed4-d004-4a4b-adf5-1eccc5e9a71d,2024-06-10,1380,13957,1328,230036.16
60debf8a-90cd-438a-8abd-65617bc4a5a1,2020-06-14,1848,12439,6668,3251250.12
04fcb59e-6515-4861-ac97-3a47d306b1d2,2020-07-18,1471,14996,4937,2388471.23
d94039ef-178e-4c48-be52-bc48489aed6c,2024-02-26,1477,18944,2387,383018.02
46310f43-790c-4010-a75b-1a208bd0540a,2019-12-05,1996,12890,3030,772680.3
38fa4665-cdbc-4ab3-a136-94de174a11c4,2024-08-27,1277,11622,5259,1195896.6
04c9199d-fc51-4028-bcea-4cd617de1970,2020-05-11,1047,18440,130,60030.1
b0b4084a-7201-491c-92cc-c757b86675d2,2024-06-10,1849,15657,7667,1832259.66
af50ec7d-4901-4aa5-9eee-9fffa0599de8,2021-12-22,1529,15453,9670,2764556.3
6cbb9bac-ac5e-4cb3-b485-8c77710c3caf,2021-10-08,1576,17868,8085,2724079.05
e901d9a0-6cfe-4457-ae20-532e0aa77342,2020-02-04,1394,15203,2654,727461.4
ea26e184-749b-44c6-b770-f8b5582c62c8,2022-06-14,1579,11770,6221,1550397.62
b4e3375e-3227-4498-81d0-941dc5054e1f,2022-04-30,1920,14140,1854,685627.74
81df1530-15d2-4775-aada-7bd718ed9e4f,2022-11-24,1692,11520,910,122822.7
53be8071-b1f3-4b58-b0be-8d326c75c7e3,2023-03-18,1612,11653,4876,1267613.72
69b0854a-59f7-4687-a14e-49182beb5889,2023-04-20,1104,18252,9151,2110403.62
24435aee-0f4e-4ad0-85f2-3f4c53b20dae,2020-03-24,1998,12007,7202,2448535.96
31f05ac3-9896-46fb-bfa1-8b8f9288c09a,2022-09-20,1117,15665,8614,3008956.34
47631ebe-9a2d-4248-8074-126ec146e71d,2021-04-29,1587,15424,4683,1163444.52
67839964-f01f-4789-934e-9e145c79fc65,2022-07-21,1352,11922,9687,628783.17
4187d26d-b6fa-42b3-96f0-1563469550a4,2024-06-19,1894,11559,2529,733258.26
3eff0c10-7e05-42e4-b584-106c5a2665e1,2021-07-29,1387,13646,1719,462943.89
de23ede5-f13d-46b0-9ec9-27b70414e328,2020-04-06,1623,19945,5147,784711.62
a9d790bf-a4f8-4597-9a6e-da17174f1522,2024-01-05,1209,13262,8750,3285362.5
488ac8e4-cc50-4160-bf69-885f895d9a10,2020-07-01,1741,10961,7684,1184488.6
0e4c957b-e0b7-435e-a9fd-545e245b2062,2024-03-24,1996,18664,7816,2804146.32
0266b57e-b997-4d35-bd82-94e4d349dd7d,2023-11-14,1264,18705,8024,181342.4
c6a59b14-c459-4059-ba27-c52c83883bcc,2021-10-23,1497,16174,1550,669460.5
4d30d2dd-a8da-4fab-9715-7095768c61bd,2023-01-19,1409,18942,7480,3249237.2
a50e675a-8ef3-42cd-bbd1-9deadd52f66e,2024-02-05,1140,16239,159,46121.13
b99fbec1-50fa-4ce1-81d1-351635145a5b,2021-02-15,1991,11947,9531,4642359.48
511bff3f-7216-441b-afa8-0a8a21ab84d4,2019-10-12,1773,19625,6465,811874.7
134e7f74-2d33-443f-9ef5-57e3aa5ce2d8,2021-02-12,1768,15611,9848,1036502.0
b0afab07-5b0f-488b-95be-6c3d1315fb3c,2023-03-16,1815,18468,646,66705.96
d9a98d48-5c95-4898-9fc4-55327dca1e94,2020-10-12,1168,14377,1836,410419.44
faca8d64-1f80-4a1a-bea5-75945a45696c,2024-06-24,1107,15530,7262,2251220.0
9e1c5d1d-e92e-48b0-a8fd-a7778b097198,2024-06-01,1491,10226,1932,753808.44
504dcefc-f26e-4316-8017-22560ab84912,2021-02-21,1660,15337,1501,556405.69
05bd94f7-ccee-4100-96f9-48ca70feb4e8,2024-02-04,1686,12675,7345,2715887.2
959fa799-5a33-4e72-81d6-6eb72bbbd848,2021-01-20,1228,13732,3793,822663.77
4a46db79-ede8-4f5e-ae85-b9598396778f,2020-11-18,1466,18254,7108,3053454.64
1a533a2d-c633-43f6-b97d-b8095d8bd4aa,2024-01-15,1304,15920,4586,121437.28
2b0dab7d-4437-4503-9a61-c9c1f29ec7b3,2023-10-31,1070,14722,4314,1698335.52
779153b1-13b8-480a-aefe-485fdb43cbab,2021-01-10,1370,16737,5120,1348249.6
474b067a-45e1-4184-8ce9-619275e11dc7,2022-05-07,1617,16687,1882,128220.66
91a2dd62-def0-4dea-ae8a-854fec1c8357,2021-01-29,1467,10126,3531,1401771.69
42912eb0-477e-4197-81c4-ffaf3d47d6be,2022-03-04,1238,10433,3848,287638.0
bc4759bf-830f-4283-b85a-5961776f606f,2022-07-22,1027,12114,7725,3767637.0
0ef4b1b9-9959-4428-9bd9-f0d457cd6698,2022-09-07,1907,10419,2141,275054.27
097b36d0-9435-4a49-8fce-63e7c2dcdb53,2020-05-02,1007,15509,163,56088.3
7a55e5a4-094c-44bf-9c00-1609ce3858ca,2023-04-18,1762,15978,7528,2470012.08
3b3fad1f-e515-40a3-9818-9b1fee09c1a3,2020-01-03,1349,15288,1735,490796.8
655a0e47-8b29-46a2-8764-2bf85c5d87fd,2021-02-26,1356,19338,5553,542528.1
d074b367-dc73-49ba-9f61-c9c134f5e5b3,2021-04-15,1944,12494,3357,1647246.33
f5ebe6de-0574-44a8-b37b-dfbe0a0e2a7e,2021-12-15,1999,12863,6676,2831491.88
5e16b5b9-e891-462c-a6fa-019c7178f3d2,2022-10-30,1622,11211,9660,3390853.2
094e4117-a836-4e86-9041-6c4a9e7af18c,2021-10-01,1825,11091,7206,1816848.78
43d19344-7694-4c96-b117-ce332c046e31,2023-02-15,1725,16112,9166,1454185.9
1d1dc013-664a-4a79-aaba-17de8221e075,2021-11-30,1238,18574,5088,175179.84
ec415eac-ae23-434d-96f5-839034daacd9,2021-12-26,1782,18454,4412,461804.04
e45bd83f-fe7d-4d1c-afdb-47086861f07e,2021-04-12,1650,15388,1763,764789.4
b3737a90-37c6-4c71-a5e8-8179f033bc40,2024-02-12,1351,17236,3870,813203.1
e00a9ef9-d75c-487d-a18a-7b7166551d3c,2020-10-02,1839,16836,4171,363669.49
6f827e15-90ca-4bc9-be4e-392dd0741bb5,2023-01-27,1523,16231,7033,1702407.98
5f63c3c8-a654-482e-b61c-411736a927a7,2023-05-18,1377,12848,3940,1186609.8
8e4dfe2d-774c-4c32-8a73-d9fbbc89b013,2020-04-11,1942,17154,2425,139607.25
85b9fee9-e6ad-4663-8148-eee5b201403f,2021-01-22,1835,15133,7251,1083951.99
d8fd032f-f90e-4236-8da9-19d58afeb01f,2022-04-21,1861,11094,2683,520314.19
146d1fd2-0b20-4190-84a0-8c19319669a5,2024-04-17,1788,17208,521,56294.05
ac62d76b-f199-4a86-b030-b464f22e65a9,2023-06-19,1093,14675,9024,2718209.28
f4ab4828-55e0-412b-a7a8-6c6f2c5e2386,2023-01-07,1997,18760,2633,395028.99
bef89486-6393-4c5e-ba5c-47e647c168ce,2022-12-13,1975,13285,7707,2704925.79
d129b83a-ad48-4902-b0ae-544e8ec15bf0,2022-06-01,1455,11943,1954,591163.16
5c6752c2-e12a-48d5-8443-aef8a5685304,2020-12-03,1327,15978,8084,309617.2
5417c6c8-abb3-468b-a995-92ed56ebef61,2021-09-14,1376,13612,7443,1292551.38
fc203f3a-f40b-4bce-8c13-49204eec4bcf,2020-05-04,1935,14944,4138,1505569.92
6704ee1e-57b2-4e8a-b7a2-7e885ed49767,2024-03-24,1149,14256,8676,1686267.36
50f05965-8fe6-4511-923a-7513ba74cf29,2023-07-25,1742,18652,6467,1763292.22
f0b19ff2-a21a-4959-ad58-d5b2ec4e9183,2022-11-17,1594,18413,2101,987217.88
d1520751-eeb7-4b2f-b0f0-c59bc38910c6,2020-06-19,1679,15741,1831,315646.09
78a80ec8-f224-4b10-9d79-4b030ecf5144,2022-11-15,1798,10388,4386,2169491.04
a25c42e8-10ee-405f-922d-56ef31e7d4d1,2023-03-15,1545,16779,8280,1134194.4
f6daf444-04f8-4603-8ae2-16dd80a34520,2021-01-10,1403,12355,5906,2470420.74
19fa1257-c3a6-41b9-bc2e-538d440c3daa,2023-05-16,1171,17193,1477,466274.13
86797780-f9fb-4357-a380-cb5d11e713f5,2023-05-10,1450,12526,3026,502194.96
e4ed015f-41ef-4bee-8190-cd0b54ca6c1a,2020-03-25,1462,17634,5451,2069417.64
12d62672-3c1b-41b8-b602-1a0ab89d566e,2020-07-23,1094,10086,9621,708875.28
86172965-8bad-4cd8-b00a-e508a0073a43,2020-07-30,1173,17319,9740,2107638.6
f59dc83d-d898-4324-aca2-bacec0cc6cf4,2020-11-24,1970,11155,7919,982589.52
5ad30844-bf8f-4670-b6ba-f4cb646d53d5,2024-01-17,1006,11842,9648,2541572.64
2b2a3699-7f2d-4498-983a-cf96b6dc6915,2021-05-20,1242,12189,1872,671654.88
0b0ac12f-b100-4fb4-ad3e-9fc7ec88efa7,2022-10-22,1676,14123,2688,60426.24
65e029bb-0638-4d46-9c35-9e974f3b7147,2022-08-09,1216,18902,6775,2337781.5
cd46e025-5f2f-47df-a6f8-3cb0ab18b38e,2023-03-15,1556,10191,6623,2662777.15
1e9b1c93-af1b-4a99-9511-231b513d13bd,2019-11-16,1860,15808,3818,682238.42
94a26a0c-d517-4aa7-9784-b9dc388cb871,2022-12-31,1785,16951,5995,1834889.65
5ae569c8-8125-4527-9189-ff28fecdc135,2019-11-23,1488,12507,5015,1229678.0
e1cf63b3-264e-47e3-83a3-712691a58c28,2021-08-13,1250,14747,1725,734919.0
d32c47de-da35-4983-aa8c-8706a6ae773f,2021-06-03,1896,13929,6303,2870827.41
94e43301-5cd5-4fc3-9fd2-81fca42b4640,2023-06-22,1988,12880,6980,278432.2
5a775b08-7f76-4cba-b4e5-9e131410ab13,2022-03-04,1846,10174,4246,1431326.6
0c0d38ac-7709-44be-bd5d-a07270164e08,2023-02-09,1130,18494,271,71630.72
913af189-4f22-4988-87da-3c4ece0e0d42,2023-09-08,1078,18043,5097,2535961.38
a539759e-5f02-4309-b546-189b96cbcb18,2021-07-14,1685,10458,7466,762577.24
724e079f-ed64-4c25-9dc1-6d375d76aa9f,2023-03-09,1517,11951,9285,297305.7
cb868b36-73d3-4c9f-9321-3a398e65e68b,2022-09-04,1809,19249,4806,224776.62
eba976d8-2d01-493f-9ef3-77a9d05a5256,2024-03-22,1330,15546,1589,750627.71
0dbe3e5c-0f73-4835-ae45-0f1e3e76510a,2024-08-05,1038,14909,5762,1212440.04
fe81e8c0-9dea-49a9-a965-0cf9b6d3f5d8,2019-12-28,1664,19980,9666,317818.08
754e1b3c-2bf4-44a2-8e05-5317f3388a83,2022-12-31,1260,13775,9088,1891394.56
eb05f336-1b4a-46a3-9036-0bc3b333d1db,2022-06-27,1367,19078,9697,4398947.08
857ad2c2-adaf-4b2a-8c50-3db52f8dfc5e,2022-08-31,1365,11460,9906,1162865.34
5165cf38-8fbb-454e-b159-a439f19d27ed,2023-09-26,1732,12859,1927,922628.33
9fda4c3c-d62e-4a3f-9c95-7755a5805daf,2020-11-21,1997,18406,6431,226113.96
6fbdca11-1300-44e4-9940-ad06cb03f892,2024-08-21,1737,13841,4319,424816.84
5db58bfc-bf7b-4c91-b900-2e5cf064a7a7,2024-05-24,1695,18884,783,75308.94
4627f856-2d13-4548-b164-9fbae5740532,2020-09-17,1580,14799,8368,2094008.32
84283258-929c-47a4-bc35-700fa66c8704,2021-10-13,1538,13317,7162,2238984.44
cb14b272-2019-4e22-9993-23c8b91bf73b,2020-08-20,1406,16134,3091,259953.1
291cb0bc-d833-43c6-97d6-b7d04e30119a,2024-01-21,1026,16623,5982,1198852.62
11153b88-debb-42f1-95ab-7877094d8f7e,2021-03-19,1589,15404,3361,1584274.57
544cd2f5-5d0b-4fc4-9bfc-ee09963a2475,2023-10-28,1311,18450,2205,601303.5
ab806d09-34b9-4807-805f-eb663302e219,2022-08-13,1863,14277,8088,403591.2
746996f1-63d2-4646-b0f3-4f960c50ef45,2023-05-01,1456,11719,2512,701224.8
dbab7019-1d63-4cf4-9da6-3426dac3aebb,2024-06-01,1992,14606,6503,1816222.87
4b98ef2b-9c89-4474-aced-5bd3d47528b6,2021-01-27,1209,12091,601,72342.37
9500e5c0-98e2-4171-b4da-49e23e99a1f6,2020-04-02,1473,16658,4722,877867.02
cbf50b68-25eb-4390-bae7-b4914ffcd65e,2020-08-09,1164,11536,8721,3060460.53
5d33d38a-65ed-4a2b-9a1d-a8e3e39a3ee6,2021-09-14,1451,14671,871,69566.77
1e8c675d-e1de-4104-86be-67000d96b229,2022-08-15,1380,19531,4636,1750692.68
f593bc52-df6d-4346-baa0-120db796af79,2020-02-13,1031,18057,1819,60336.23
feaebbbf-8b7e-4b32-b5ba-4555595fbe49,2020-12-31,1574,18008,275,82178.25
a2256aa2-9bac-41cd-9356-493e09c4f73c,2024-01-29,1827,17072,2504,1023334.72
4b720b44-3efb-4e2b-95de-9fe715aaaaa0,2024-01-29,1023,14068,8574,4205289.78
a6326d39-4c91-4930-b457-c221d7462996,2024-03-02,1897,19388,5656,2723194.32
529a23dd-2d4d-4c16-b2cb-3702237990b0,2020-09-13,1614,19504,5508,1139770.44
787479a4-7c3a-4f40-b0a8-8d2d36d0856c,2021-04-07,1004,15166,3791,98793.46
3105e446-9a6e-48a4-b5e1-1b1aa4e1f6d5,2020-05-11,1274,10164,2594,316675.52
6ea2509d-c5a5-4836-9cb4-fe81be567002,2022-04-25,1666,10897,9262,605179.08
2ae5f57a-90cc-4690-98ef-b47eb6a0ca8b,2021-12-08,1085,19776,1497,299534.73
93781aea-27f9-40b6-85db-00eebb516168,2023-09-09,1836,12256,474,110067.54
91370562-593e-457c-98af-3f4536f0b9eb,2023-06-11,1883,16680,7707,2490825.33
96965b51-a905-453d-b713-ddc8218f6c2a,2020-02-29,1986,15704,7244,2573938.08
24bdec8c-3bca-4c68-a163-aba384b2a98e,2021-01-11,1118,11466,8818,1674538.2
c8d11e6e-e38b-428a-8225-0e38203851d6,2022-03-18,1483,16617,2762,584328.72
f8872243-5ad5-44f4-928c-f7328f22a499,2021-04-07,1791,14169,4113,665853.57
cd7cc4a5-79f5-42f1-adc2-b4f815b1f6b8,2021-01-09,1270,13821,1933,789843.13
f2355f1f-5856-47cf-b1b4-1e0ca328c751,2023-02-01,1931,13193,2293,650684.61
8c35bca3-570e-4a33-938d-3b78ef48c487,2022-07-12,1786,17734,1927,892586.4
73992e9f-a1d8-4956-b250-d9c6e60a2c0f,2023-07-17,1982,13749,5206,471195.06
64dda68c-2120-43e4-9662-01accc12692b,2024-03-28,1043,11599,1073,416871.23
b0a28880-4631-45b1-8de7-0d9bbfdd0692,2023-07-16,1114,17733,7084,1145695.32
daed9933-069e-48ef-9196-0e6067723524,2021-06-05,1127,12194,1260,97612.2
1c88b486-5675-4c2c-85d5-effaff6148b8,2021-12-15,1484,11416,4622,214599.46
c7bf12f1-02c4-4011-a776-31ca5165e2f2,2024-01-27,1228,18334,5680,2570824.8
4f6dc009-78f3-481e-be32-d0b6d71c1b4e,2023-01-17,1774,18042,7293,1977934.53
c4ed4a33-732c-43e7-ab84-f77918f33cc0,2024-02-11,1863,15876,7198,2628925.54
0986d046-1de1-4976-98aa-db9f3d0c2c3b,2023-12-18,1729,19367,3558,486058.38
7c76286f-fbc4-4864-a4ee-50373cc1092b,2023-09-11,1603,17136,3738,1307552.4
4aa73ac9-aecd-4306-a2d3-f762515de189,2021-10-20,1156,10907,8828,1675289.56
77f7fe9e-7f5d-4019-853a-5ee5406817e1,2021-07-03,1357,16389,1954,794398.7
982f7160-729c-49a3-a933-77944ab0854f,2022-06-06,1356,12878,3395,1464433.25
124e478f-cef5-454e-af94-3a903a5d250f,2023-10-21,1543,13815,7000,267750.0
fa322aa6-f2b2-4fc4-aed1-b93bea9afbf3,2023-07-30,1596,17737,10000,2505900.0
5e0a42bc-bd08-4c93-97a0-818e37fcc8f9,2022-05-08,1612,12290,9494,4065330.8
bdf59386-c7c3-4b55-b217-27c314842153,2022-10-16,1953,18930,5389,1481705.55
d870d689-24a2-4ed1-99f7-1489ef1aa425,2021-09-07,1079,14241,1257,33272.79
ffaa4dc4-ebc4-4a9d-bdd3-cbf63c23446f,2022-10-06,1814,11815,2610,777440.7
2b72c642-b8bf-473d-9100-56848cd44daa,2020-10-31,1455,15512,7488,3334631.04
6d0434ad-9222-43ae-9765-157b5470b45d,2022-02-09,1709,18653,5609,2582439.69
5e20f927-c60b-4f93-8b10-fa31f18c97ca,2020-01-20,1636,11490,8063,1680006.68
c73fb7f7-85a4-4184-9ee5-b9903d4d2010,2024-01-07,1783,11073,5308,2233394.08
c49a4355-4810-4e5c-8341-421dc83badfb,2023-01-09,1457,16075,4265,1269562.55
3a4acf8e-53fd-4c6d-aed3-2f89f5b51fb2,2023-01-22,1042,18758,1909,231943.5
95a9587d-0ab7-48a6-966a-474870b7825c,2024-07-05,1310,10754,2843,789984.41
dfc9b51b-99ad-4703-a085-27e6db9a6193,2020-04-25,1977,18824,1965,567668.85
7c69296d-300d-4479-8782-08607ba86395,2020-12-22,1930,11238,2961,666728.37
98e38206-9d7d-47d4-b704-a9aef0a68269,2022-04-12,1190,13348,8202,3175896.42
06144d32-7200-4421-8c12-37ea55031df3,2021-09-01,1787,11721,1850,570373.5
9e3ba0b9-72da-47b5-96fb-a05b9c9689de,2023-05-09,1402,16605,2028,175766.76
22b0e2c3-a63a-4e12-ad09-34f573c0ec42,2020-03-05,1033,17092,5190,355878.3
249d23b9-f7c0-429f-9ca0-b01b10493549,2023-11-27,1700,11075,5435,2162423.45
3066ce7d-5c9b-46a0-856b-a40c251dd5a8,2023-03-05,1435,11745,2359,181902.49
70d29888-419e-4e64-a050-f4c06fb7ea14,2020-05-20,1728,16055,5869,2542216.04
5f0615b4-cd3e-405d-a964-6558c00e1d32,2023-02-17,1138,11700,2852,1030085.36
8d869254-9e2c-4194-af15-b14e33355e57,2024-02-18,1195,11416,6268,905475.28
c2cd3f04-2dec-40f2-842f-28c6c413e87a,2022-12-24,1773,17799,2626,1202077.76
aa276505-0a00-4d1c-8230-207fec1440cc,2020-07-17,1871,14307,6777,1190041.2
bb50cc1e-36c9-4896-b211-2a9ed175e094,2023-12-29,1477,17104,8285,3054430.95
3ab9fe9b-4d28-4634-bc11-c68d730b02c0,2021-07-04,1603,18320,244,47645.88
e37bac8a-64b6-4448-807f-237b8695f84a,2023-10-22,1020,17146,2890,988986.9
c035221a-fa75-4707-97f4-45080ec53e03,2023-01-03,1845,19849,1552,413266.56
f9861d5a-3320-4478-aa2a-ff6ebc0d560e,2022-05-22,1875,14570,3070,309302.5
f4ffe0b7-c025-4fb3-95ab-76b359fb1d62,2023-12-27,1515,18882,5709,1954704.51
598845b3-b1a5-495f-b638-c4d1b6ca74d0,2022-01-18,1229,11138,6769,586195.4
bae3e90c-4336-4af5-89c1-394106e85dc9,2023-07-26,1735,18757,625,160950.0
b12ace29-190b-4b9c-b1bf-2629f1b8b0c5,2023-04-14,1904,14799,8162,2522874.2
581582b8-8a29-4898-809b-485fbdd87109,2022-02-07,1976,12633,6680,1957373.6
9ea19835-eaa7-45fb-8450-636ac73a47a2,2021-10-19,1985,10567,9033,948194.01
e80ebd38-a446-4009-b473-852ab153f6b2,2022-02-28,1641,17945,4040,359358.0
f0d6d24d-40a1-4299-acf6-9a904969e61f,2020-07-05,1055,15429,1826,893425.28
5e9231f4-c1c5-4dea-85aa-890b9d27c631,2024-01-09,1878,11510,9536,4195458.56
3b6b2326-2668-41d2-b002-ca6ff99e9dff,2020-12-24,1720,15937,7724,1056102.52
1e907bfb-0427-4ad5-957f-8fae55d4512c,2020-09-15,1835,12355,318,100039.62
3933f36c-a2f4-49f1-9747-0bcb0662614b,2024-07-02,1782,13459,9786,1049548.5
13d99b5f-4a9b-4a2d-850b-ca5381203adf,2020-04-28,1205,11810,700,270018.0
3e8028fb-74eb-49b8-8353-5bb2ce40f154,2023-03-13,1558,12285,8550,3678808.5
0316ad08-0809-4d81-bd18-db6780d7dc8e,2023-04-29,1293,13172,1783,733847.14
b865ef65-4195-4764-975c-2cb79e1e8530,2019-09-29,1502,11648,6241,1172371.85
24c55e71-33e1-4c69-8e6e-49b63fec4a93,2022-09-28,1898,10913,6771,2176402.53
20a78353-921a-46ef-a248-0697bcb1e4b2,2020-08-29,1147,17142,8537,4259280.04
af0cb19b-1201-410a-9f0d-02398263a9c2,2022-05-02,1510,11080,3474,1335891.96
fe5e06b3-1865-4717-9f8f-8354815cb3b6,2024-03-02,1413,19601,3181,924494.03
d95b5dd1-a705-402f-9297-1339bacc632d,2020-10-14,1986,13836,9190,1987337.5
a0e50cc9-d3f6-47ce-b3d6-ddc1fdc529fe,2021-01-22,1638,17746,2678,58219.72
c43d22f3-0776-416b-a10b-6bf8dd76ba65,2021-10-10,1960,15105,1468,33984.2
dda39a9b-33f1-4cd2-9b3a-d3c2ec7a4109,2023-06-23,1712,13441,8000,2206400.0
c42a89d4-8993-47eb-b4ab-9e751e599bb4,2022-05-03,1519,10599,4101,1280127.15
